code,company,sector,summary
A033540,파라텍,자본재,"1973년 극동스프링크라(주)로 설립되었으며, 소방용기계기기류, 금속밸브류 제조 및 판매업, 소화용 혼합가스 제조, 저장, 판매업 등을 영위함 사업부문은 소방기구 제조, 도매, 소방설비 시공으로 구성되어 있음 소방시장은 건설경기의 영향을 받고 있으며, 최근 소방시설공사에 대한 분리발주에 관한 내용들이 발의됨에 따라 동사에서 보다 적극적으로 입찰할 수 있는 기회가 부여되는 등 동사의 수익창출에도 긍정적인 효과가 기대됨 동사는 국제경쟁력을 갖춤으로써, 미국, 영국, 일본, 호주, 이스라엘의 수출시장 및 그 이외의 수출시장이 더욱 확대될 것으로 판단됨"
A025770,한국정보통신,전기통신서비스,"사업부문은 신용카드단말기를 공급하여 신용카드조회서비스를 하는 금융VAN부문과 창업과 벤처기업에 대한 투자 및 중소기업창업투자조합자금 등을 관리하는 중소기업창업투자부문, 건강관리 정보를 제공하는 헬스케어부문이있음 인터넷 장부서비스인 이지샵 자동장부, 스마트폰 기반의 영업관리 서비스인 Mobile EasyShop, 스마트폰 결제서비스인 EasyCheck Mobile 등의 서비스를 개발하였음 동사는 중소기업창업투자부문에 전문 투자 인력 7명을 두어 투자 기업의 실정에 맞는 투자 자금 회수 네트워크 확보와 회수 전략을 구성하여 운영하고 있음 금융VAN사업을 영위하는 기업 중 유일하게 기업부설연구소를 보유하고 있으며, 최신 IT기술 접목한 신용카드 유·무선단말기, 사인패드 등을 개발하고 있음"
A030000,제일기획,미디어와엔터테인먼트,"1973년 1월 17일에 설립 된 삼성그룹 계열회사로, 광고업이라는 단일 사업부문으로 구성 된 국내 최고 수준의 광고회사임 주요 사업분야는 각 매체에 적합한 광고물 기획 및 제작과 전파(TV, 라디오), 인쇄(신문, 잡지) 그리고 뉴미디어(온라인, 케이블 TV, DMB 등) 등으로 구분되는 광고 집행 서비스를 수행함 브랜드, 타겟, 크리에이티브 컨셉트에 가장 적합한 미디어 믹스와 광고주의 특성을 고려한 미디어 구매 전략에는 광고효과를 극대화하는 미디어 솔루션을 제공함 광고주의 글로벌 마케팅 니즈를 충족시키기 위해, 서울 본사를 비롯하여 전세계 44개국 53개 거점을 연결하는 제일기획 네트워크를 보유하고 있음"
A019490,하이트론,기술하드웨어와장비,"동사는 1986년 씨큐리티시스템을 제조, 수출하는 회사로 설립되어 전략적 해외시장을 주요시장으로 관리하여 현재 세계 60여개국에 총 매출액의 68% 이상을 수출하고 있습니다 동사는 시장 트렌드에 맞게끔 개발해 내기 위해 과거 아날로그 제품부터 최근의 디지털 IP-Network 기술에 이르기까지 광범위한 CCTV 관련 원천기술을 확보하고 있음 주요 매입처는 해외와 국내의 유수 제조업체로부터 복수로 조달하고 있으며, 독과점 부품은 아니기에 조달측면에서 안정적으로 볼 수 있음 Cell Line 운용을 통한 다품종 소량생산시스템과 제품 풀라인업 확보를 통해 국내 최초 On the Demand(제품을 노출하지 않고 실시간으로 고객의 요구를 수용하여 제품을 구매토록 유도하는 체제)를 구축 함"
A030200,KT,전기통신서비스,"동사는 1981년 12월 10일에 전기통신사업법에 근거하여 정보통신사업을 영위할 목적으로 전기통신업 전문업체로 설립되었으며 유무선전화, 초고속인터넷 등 통신서비스를 제공하고 있음 주요 사업으로 정보통신사업, 뉴미디어사업 및 인터넷멀티미디어방송사업, 정보통신기기 매매, 광고업, e-금융업, 교육사업, 경비업, 경영컨설팅업 등을 영위하고 있음 2018년 2분기 기준 동사의 전기통신업 시장점유율은 가입자수 기준으로 시내전화 80.8%, 이동전화 31.4%, 초고속인터넷 40.6%를 확보하고 있음 KT연구 개발 조직은 융합기술원 산하 Infra연구소,Service연구소,Convergence연구소,Zap group 및 AI Tech Center, Block Chain center,연구사업담당 등으로 구성"
A033240,자화전자,기술하드웨어와장비,"전자부품 제조업 등을 영위할 목적으로 1987년 2월 1일 법인설립하였으며, 1999년 1월 6일자로 상장되어 증권거래소 시장에서 매매가 개시됨 이동통신기기 제조업체, 레이져프린터 제조업체, 디스플레이 완성업체, 냉장고 에어컨등 가전제품 제조업체등에 자기 엔지니어링이란 원천기술을 기반으로한 전자부품을 제조·납품하고 해외시장에 수출하는 업체임 우리나라의 다른 부품산업의 경우에는 대부분 기초소재를 외국에 수입하고 있는 실정이지만 동사의 경우 관련 핵심소재(자석분말)를 자체적으로 신규개발하고 통제할 수 있는 능력을 가지고 있어 원가경쟁력을 확보할 수 있음 기술개발로 기업도약이라는 경영방침아래 매년 매출액의 7~8% 이상을 R&D에 집중적으로 투자하여 매년 신제품을 개발하였으며 2001년 전자산업 대상을 수상하였음"
A034810,해성산업,소재,"동사는 1954년 설립되어 1999년 코스닥에 상장하였으며 건물관리 용역업, 부동산 임대 및 매매업, 건물 부속주차장 운영업을 영위하고 있음 1년 단위로 해성빌딩(연면적 35,431.56㎡), 해성2빌딩 (연면적 37,491.07㎡), 성수빌딩(연면적 10,300.87㎡) 등 현재 총 83,223.50㎡의 규모 건물에 대하여 시설관리용역사업을 수행 연면적 29,787.52㎡, 3개 오피스빌딩과 아파트형공장 1개층의 상가 등에 대하여 임대사업을 수행 임대사업의 경우 신축건물의 지속적인 공급 증가와 임차 수요의 감소로 임차인 유치에 어려움이 있었으나, 동사는 급변하는 시장에서 안정적인 공실관리의 성과를 이루었으며, 공실을 최소화 하는데 중점을 두고 있음"
A005990,매일홀딩스,"식품,음료,담배","동사는 2017년 5월 1일 자회사 지분의 관리 및 투자를 목적으로 하는 지주사업부문(매일홀딩스 주식회사)과 기존의 유가공 제조 및 판매를 담당하는 유가공사업부문(매일유업 주식회사)으로 인적 분할하였음 동사는 분할 전 사업부문을 제외한 투자사업부문과 동시에 지주회사로서의 역할을 수행하고 있으며 지주회사의 장점은 기업구조조정 원활화, 신사업 위험 축소를 통한 투자 활성화 등이 있음 종속회사 매일유업의 주요제품은 매일우유, 상하목장 유기농우유, 바리스타룰스, 카페라떼 등이 있으며 한국을 넘어 전 세계 엄마들이 안심하고 먹일 수 있는 분유를 세계 각지로 생산, 공급하고 있음 종속회사인 엠즈씨드(주)는 프리미엄 커피전문점 Paul Bassett을 대표 브랜드로 한 법인으로 2013년 6월 출발했으며 음료, 베이커리, MD 상품 등 각 카테고리의 경쟁력을 강화하고 수익성을 높일 예정"
A005160,동국산업,소재,"1967년 9월 설립되어 1999년 코스닥 시장에 상장하였으며, 냉연강판가공 및 판매, 무역업 등을 주요사업으로 영위하고 있음 동사 주력제품인 냉연 특수강의 주 수요산업은 자동차 산업이 80% 이상을 차지하고 있으며, 산업기계는 10%대를 유지하고 있고, 자동차 산업의 경기변동에 민감한 영향을 받고 있는 상황임 주요사업부는 냉연강판, 칼라인쇄강판을 제조하는 철강부문, 풍력발전 관련 사업을 영위하는 신재생에너지부문, 기타 건설부문으로 구성되어있음 중국을 중심으로 인도 등의 아시아 지역과 독일 등의 전통 풍력강자들의 수요가 늘어나 향후에도 세계 풍력시장은 견조한 성장세를 지속할 것으로 전망"
A035080,인터파크,소매(유통),"1995년 11월 데이콤 소사장제로 출범하여 1996년 06월 01일 국내 최초로 인터넷 쇼핑몰 인터파크를 오픈 하였고 1997년 10월 01일 데이콤인터파크(주)로 분리하여 현재의 인터파크홀딩스가 설립됨 동사는 지주사업, 전자상거래 사업, 전자상거래 연관 사업, 의약품 도소매 사업, 미래 성장을 위해 운영하는 기타 사업을 영위하며 주요 종속회사로 (주)인터파크, (주)아이마켓코리아가 있음 (주)인터파크는 17년 6월 청산을 완료한 투어부문을 제외하면 ENT, 쇼핑, 도서의 사업부문을 영위하며 2018년 평창동계올림픽 입장권 판매관리 서비스 부문 공식 후원사(티켓 판매 대행사)로서 수행함 (주)아이마켓코리아는 업계 최고 수준의 구매대행 시스템을 기반으로, 전략구매 컨설팅 서비스, 구매대행 서비스 등 다양한 방면으로 서비스를 확대하고 있음"
A033230,인성정보,기술하드웨어와장비,"시스템통합업 등을 영위할 목적으로 1992년 2월 10일에 설립되었으며 1999년 7월 28일에 코스닥시장 상장을 승인받아 회사의 주식이 1999년 7월 30일자로 상장하였음 동사의 사업부문은 IT 인프라 사업부문과 헬스케어 사업부문으로 나뉘어지며, 종속회사를 통해 소프트웨어 도매사업부문, 네트워크장비 도매사업부문, IT 인프라 사업부문을 영위하고 있음 인성디지탈, 아이넷뱅크, 벤치비, NYTG로 이어지는 인성정보의 계열회사들은 다양한 H/W와 S/W 그리고 ERP 컨설팅 등 기업경영에 필수적인 제품 및 서비스들을 보유하고 있어 적극적인 공조체계를 구축 유선, Wi-Fi, 4G/5G Mobile 등 다양한 접속 환경 증가 및 이를 이용한 비디오, 음성 등 Rich-Media 서비스에 보다 효과적으로 대응하고 효율적으로 처리 가능한 네트워크 아키텍처를 제공함"
A006650,대한유화,소재,"동사는 1970년 6월 2일에 설립되어 에틸렌 등 올레핀류, 혼합 C4류, 분해가솔린 및 그 유도품을 제조하여 울산공장 원료로 주로 사용하고 일부는 판매하고 있음 동사는 동사를 제외한 4개의 계열회사를 두고 있으며 (주)케이피아이씨코포레이션, (주)코리아에어텍, (주)에이원상사, (주)한주가 있음 동사는 울산, 온산의 석유화학공업단지에 나프타 분해에서 합성수지 생산에 이르는 수직 계열화된 생산시설을 보유하고 있어 에틸렌, 프로필렌 시황 변화에 상관없이 안정적으로 원료를 공급받을 수 있음 Ethylene을 이용한 매출원 다각화와 이익극대화를 위하여 울산지역 내 생산이 전무한 Purified-EO(Ethylene Oxide)와 폴리에스터섬유 원료인 EG(Ethylene Glycol) 생산시설을 신설"
A006840,AK홀딩스,소재,"동사는 2012년 9월 1일 인적분할을 통해, 신설회사 애경유화(주)(2012년 9월 3일 설립)를 설립하였으며, 인적분할시까지 영위하던 제조사업부문은 신설회사 애경유화(주)가 승계함 2012년 9월 1일 인적분할을 통해 지주회사로 전환되었으며, 현재 애경유화(주), 에이케이켐텍(주), 애경화학(주), 애경산업(주), (주)제주항공 등 7개 회사를 자회사로 두고 있음 동사는 순수지주회사로서 애경화학, 애경유화, 애경산업 등 7개의 자회사를 지배하고 있으며, 자회사가 영위하고 있는 업종에 따라 공시대상 사업부문은 화학부문, 생활용품부문, 항공운송부문, 백화점부문 등으로 구성 화학부문은 애경유화 및 에이케이컴텍, 생활용품부문은 세제 및 화장품 등을 제조하는 애경산업, 항공운송부문은 제주항공, 백화점부문은 에이케이에스엔디, 부동산부문은 에이케이에셋 등으로 구성"
A033250,체시스,자동차와부품,"지배회사와 연결대상 종속회사는 자동차 부품인 REAR-AXLE, CROSS-MEMBER, CRADLE, ARM, OIL-PAN 등의 자동차 부품을 생산하고 판매하는 자동차 부품 전문기업임 주요 시장은 자동차 회사로 전량 주문생산에 의해 생산, 공급하고 있으며 전 제품이 단독개발제품으로 구성되어 있음 국내 정상급의 생산기술과 설계능력을 갖추고 있으며, 생산기술은 독자적인 기술개발에 의해 완성된 것이며, 동사 생산라인 역시 자체 기술진에 의해 독자 고안된 라인이며 또한 자동차 샤시 부분의 설계능력을 보유 연구소 설립이전부터 기술투자에 매진하여 3차원 CAD System인 CATIA를 도입하고 자동차의 주행 상태를 모의실험하여 제품의 성능 확인이 가능한 다축 Suspension 내구시험기를 가동중임"
